name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
cècasa,IT,Real Estate,,,"Via Martiri Sfriso, 12b, 33077, Sacile",Sacile,,,overpass
Agenzia Immobiliare Ragagnin Di Mario Ragagnin,IT,Real Estate,,,"Via Martiri Sfriso, 19a, 33077, Sacile",Sacile,,,overpass
Urbanlife immobiliare,IT,Real Estate,,,"Viale Giuseppe Lacchin, 32c, 33077, Sacile",Sacile,,,overpass
Investimenti Immobiliari d.i.,IT,Real Estate,,,"Campo Marzio, 5, 33077, Sacile",Sacile,,,overpass
Agenzia immobiliare Sansoni,IT,Real Estate,,,"Via Cà Dolce, 14, 47121, Forlì",Forlì,,,overpass
Pica Immobiliare,IT,Real Estate,https://picaimmobiliare.com,+390362340492,"Via Indipendenza, 80, 20821, Meda",Meda,,,overpass
Studio Castelli,IT,Real Estate,http://www.studiocastelli.net,,"Via Solferino, 4, 20821, Meda",Meda,,,overpass
Immobiliando,IT,Real Estate,,,"Via Ettore Lombardo Pellegrino, 89, 98123",,,,overpass
ERRE servizi immobiliari,IT,Real Estate,,,"Via Cristoforo Colombo, 5, 58022, Follonica",Follonica,,,overpass
Urban Immobiliare,IT,Real Estate,,,,,,,overpass
ItalAgency,IT,Real Estate,,,"Piazza San Lorenzo, 49, 20090, Trezzano sul Naviglio",Trezzano sul Naviglio,,,overpass
Studiocasa,IT,Real Estate,,,"Piazza San Lorenzo, 5, 20090, Trezzano sul Naviglio",Trezzano sul Naviglio,,,overpass
Bonatesta Immobiliare Studio Associato,IT,Real Estate,,+39 0761 37 99 99,"Via Andrea Doria, 9",,,,overpass
Mavrefin,IT,Real Estate,,,,,,,overpass
Fondo Casa,IT,Real Estate,,,,,,,overpass
Studio Immobiliare,IT,Real Estate,,,,,,,overpass
R.A.MO.,IT,Real Estate,,,,,,,overpass
Immobiliare Bassini,IT,Real Estate,,,,,,,overpass
Tempocasa Seveso,IT,Real Estate,https://tempocasa.it/it/agenzie-immobiliari/monza-e-della-brianza/seveso/595-seveso,+3903621541489,"Corso Dante Alighieri, 23, 20822, Seveso",Seveso,,,overpass
Immobilgreen,IT,Real Estate,,+39 02 688 9356,,,,,overpass
Agenzia Immobiliare Campostrini,IT,Real Estate,https://www.immobiliarecampostrini.it,+39 0464 480828,"Via Benacense, 37/ab, 38068, Rovereto",Rovereto,,,overpass
Magic Life Immobiliare,IT,Real Estate,,,"Via Enzo Sozzo, 4, 73100, Lecce",Lecce,,,overpass
Iconacasa,IT,Real Estate,,,,,,,overpass
Vitale Immobiliare,IT,Real Estate,,,"Viale Gioacchino Rossini, 78",,,,overpass
ValPrino,IT,Real Estate,https://valprino.com,,"Piazza Andrea Doria, 7, 18020, Dolcedo",Dolcedo,,,overpass
Bicocca Point,IT,Real Estate,,+39 02 36586450,,,,,overpass
Immobiliare Frontini,IT,Real Estate,https://immobiliarefrontini.com,+39 02 96382994,"Via Quattro Novembre, 94, Cislago",Cislago,,,overpass
Agenzia Immobiliare Trezza - Sede centrale,IT,Real Estate,https://www.immobiliaretrezza.it,+39 089220889,"Via Michele Conforti, 2d, 84124, Salerno",Salerno,,,overpass
Agenzia Immobiliare Centocase,IT,Real Estate,http://www.centocase.bz.it,+39 0471 406100,,,,,overpass
Guerzoni,IT,Real Estate,,,,,,,overpass
Castrum Tuscany,IT,Real Estate,http://www.castrumtyscany.it,+39 0761458472,"Via Aldo Moro, 01018, Valentano",Valentano,,,overpass
Immobiliare New Interhouse,IT,Real Estate,,,"Via Umberto Primo, 33085, Maniago",Maniago,,,overpass
Studio Ca' bella,IT,Real Estate,https://studiocabella.it/it,+390362508494,"Via Giuseppe Ronzoni, 10, 20811, Cesano Maderno",Cesano Maderno,,,overpass
Tecnorete Borgo Trieste,IT,Real Estate,,,"Viale Spolverini, 59, 37131, Verona",Verona,,,overpass
Parametrocasa - Agenzia Monza Triante,IT,Real Estate,,,"Via Gerolamo Borgazzi, 32g, 20900, Monza",Monza,,,overpass
Radovix,IT,Real Estate,,,"Viale Lombardia, 32, 20131, Milano",Milano,,,overpass
Topinvest Immobilien,IT,Real Estate,,,,,,,overpass
Retecasa,IT,Real Estate,,,"Via Alessandro Manzoni, 2, 33043, Cividale del Friuli",Cividale del Friuli,,,overpass
