name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
Grupa Badawcza DSC Sp. z o.o.,PL,IT & Software,https://www.grupa-dsc.eu,+48 792 766 322,"Aleksandra Ostrowskiego, 30/12-14, 53-238, Wrocław",Wrocław,,,overpass
Merixstudio,PL,IT & Software,https://www.merixstudio.com,,,,,,overpass
Azimo,PL,IT & Software,,,,,,,overpass
Brainly,PL,IT & Software,,,,,,,overpass
Huuuge games,PL,IT & Software,,,,,,,overpass
j-labs,PL,IT & Software,,,,,,,overpass
falmar.com.pl,PL,IT & Software,,,"Warszawska, 21, 15-062, Białystok",Białystok,,,overpass
Dział Obsługi i Eksploatacji,PL,IT & Software,,+48 61 665 5900,"Piotrowo, 3a, 61-138, Poznań",Poznań,,,overpass
NetTeam Solutions S.A.,PL,IT & Software,https://www.netteam.pl,,"Legnicka, 46a/11, 53-674, Wrocław",Wrocław,,,overpass
Hydrosolar,PL,IT & Software,https://hydrosolar.pl/hydrosolar-dolny-slask,,,,,,overpass
Formax IT,PL,IT & Software,,,,,,,overpass
Xebia Poland,PL,IT & Software,,,,,,,overpass
QAD Polska,PL,IT & Software,,,"Legnicka, 55, 54-203, Wrocław",Wrocław,,,overpass
ABots.pl,PL,IT & Software,https://abots.pl,+48 692 207 289,"Słoneczna, 61a, 55-095, Długołęka",Długołęka,,,overpass
EuroLinux Sp. z o.o.,PL,IT & Software,,,"Cystersów, 9, 31-553, Kraków",Kraków,,,overpass
Bloober Team S.A.,PL,IT & Software,,,,,,,overpass
Centralny Ośrodek Informatyki,PL,IT & Software,,,"Aleje Jerozolimskie, 132, 02-305, Warszawa",Warszawa,,,overpass
INCATA,PL,IT & Software,https://incata.it/pl/kontakt,+48 58 500 89 82,,,,,overpass
Grid Dynamics,PL,IT & Software,https://griddynamics.com,,,,,,overpass
Paxos Lech Rzedzicki,PL,IT & Software,,,,,,,overpass
AIQA technologies,PL,IT & Software,https://aiqa.tech/#contact-section,,"Nałęczowska, 14, 20-701, Lublin",Lublin,,,overpass
PwC IT Services,PL,IT & Software,,,"Nałęczowska, 14, 20-701, Lublin",Lublin,,,overpass
Kgraf-Serwis. Grzechynia K.,PL,IT & Software,,,,,,,overpass
Sirino,PL,IT & Software,https://sirino.pl,,,,,,overpass
CodeTwo,PL,IT & Software,https://www.codetwo.com,,"Wolności, 16, 58-500, Jelenia Góra",Jelenia Góra,https://www.linkedin.com/company/codetwo/,,overpass
Software Things,PL,IT & Software,https://softwarethings.pro,+48508605268,"Dyrekcyjna, 10/3, Katowice",Katowice,,,overpass
Egida System,PL,IT & Software,,+48 604429550,"Energetyków, 19B/6, 41-706, Ruda Śląska",Ruda Śląska,,,overpass
Turoń,PL,IT & Software,http://www.turon.pl,+48 602398454,,,,,overpass
Lingaro,PL,IT & Software,https://lingarogroup.com/lublin,,"Nałęczowska, 14, 20-701, Lublin",Lublin,https://www.linkedin.com/company/lingaro/,,overpass
Galeo Grupa - Technologie dla biznesu,PL,IT & Software,https://www.galeogrupa.pl,+48 609 607 151,"Geodetów, 4",,,,overpass
ZETO Świdnica,PL,IT & Software,http://www.zeto-swidnica.pl,+48 74 858 29 00,"Grodzka, 15, 58-100, Świdnica",Świdnica,,,overpass
Atomium Systemy Informatyczne,PL,IT & Software,,,"Juliusza Słowackiego, 100, 26-600, Radom",Radom,,,overpass
Favourite Computer Systems,PL,IT & Software,https://www.favourite.pl,+48 58 522 11 22,"Jaśminowy Stok, 8, 80-177, Gdańsk",Gdańsk,,,overpass
ACNS Informatyka dla firm,PL,IT & Software,,+48 52 355 00 68,"Poznańska, 15, 88-100, Inowrocław",Inowrocław,,,overpass
JD System,PL,IT & Software,https://www.jdsystem.pl,+48 12 357 48 08,,,,,overpass
PAK CUI,PL,IT & Software,,,62-530,,,,overpass
Sii Polska,PL,IT & Software,,+48 22 486 37 37,"Tadeusza Szeligowskiego, 6b, 20-883, Lublin",Lublin,,,overpass
ARiMR Departament Informatyki,PL,IT & Software,https://www.arimr.gov.pl,+48 5950900,"Bohdana Dobrzańskiego, 7, 20-262, Lublin",Lublin,,,overpass
Railsware,PL,IT & Software,https://railsware.com,,,,,,overpass
K4SYSTEM Sp. z O.O.,PL,IT & Software,https://k4system.pl,+48 669 744 693,"Przylep-Morelowa, 15, 66-015, Zielona Góra",Zielona Góra,,,overpass
Ironsoft Kamil Puchała,PL,IT & Software,,,,,,,overpass
Trukszyn,PL,IT & Software,https://www.dji.trukszyn.pl,,,,,,overpass
Pulsar Projekt,PL,IT & Software,https://pulsarprojekt.pl,+48 12 431 32 89;+48 600 371 008;+48 506 053 506,"Dąbska, 18I, 31-572, Kraków",Kraków,,,overpass
Codesite,PL,IT & Software,http://www.code-site.eu,+48 609 773 883,"Dąbska, 18I, 31-572, Kraków",Kraków,,,overpass
SAP,PL,IT & Software,,,"Zwycięstwa, 23, 44-100, Gliwice",Gliwice,,,overpass
ACME,PL,IT & Software,https://acme-gliwice.pl,+48 512 595 304,,,,,overpass
Ata Szczecin Sp. z o.o.,PL,IT & Software,https://www.ataszczecin.com.p,+48 91 421 38 00,,,,,overpass
NTI Polska,PL,IT & Software,,,,,,,overpass
ESence.pl,PL,IT & Software,,,,,,,overpass
Diebold Nixdorf,PL,IT & Software,https://www.dieboldnixdorf.com,,"Gawronów, 4, 40-527, Katowice",Katowice,,,overpass
ESSAteam,PL,IT & Software,https://essateam.pl,+48 507 899 588,,,,,overpass
DMZ.PL,PL,IT & Software,,,,,,,overpass
Sunrise System,PL,IT & Software,https://www.sunrisesystem.pl,+48 61 655 95 55,"Towarowa, 35, 61-896, Poznań",Poznań,,,overpass
Procad,PL,IT & Software,https://procad.pl,+48 32 445 00 10,,,,,overpass
Agat,PL,IT & Software,https://agat-it.eu,,,,,,overpass
PDTec sp. z o.o.,PL,IT & Software,https://pdtec.pl,,"Architektów, 67, 81-528, Gdynia",Gdynia,,,overpass
OPGK RZESZÓW,PL,IT & Software,https://www.opgk.rzeszow.pl,,,,,,overpass
daneodzyskaj.pl,PL,IT & Software,https://daneodzyskaj.pl,+48 600 218 053,"Profesora Stefana Hausbrandta, 32, 80-126, Gdańsk",Gdańsk,,,overpass
Crystalcomp,PL,IT & Software,https://crystalcomp.de,,"Podgórna, 50c/12, Zielona Góra",Zielona Góra,,,overpass
Forweb,PL,IT & Software,https://forweb.pl,+48 42 235 1000,,,,,overpass
ONTP.NET Sp. z o.o.,PL,IT & Software,https://ontp.net,+48 684785140,"Stanisława Cynarskiego, 5, 65-831, Zielona Góra",Zielona Góra,,,overpass
"Usługi informatyczne ""NET"" Paweł Jankowski",PL,IT & Software,http://jankowski-it.pl,,"Hieronima Derdowskiego, 8/1, 83-423, Wielki Klincz",Wielki Klincz,,,overpass
Matic,PL,IT & Software,https://matic.com.pl,+48 22 543 90 00,"Puławska, 300A",,https://www.linkedin.com/company/matic/,,overpass
Malkom,PL,IT & Software,http://www.malkom.pl,+48 22 723 00 66,"Stanisława Bodycha, 18",,,,overpass
FCQ.pl Krzysztof Styc,PL,IT & Software,https://fcq.pl,,"Jana Brzechwy, 18, 32-600, Oświęcim",Oświęcim,,,overpass
SupportIt,PL,IT & Software,https://supportit.com.pl,+48 61 653 12 51,,,,,overpass
PHU Spomi,PL,IT & Software,,,,,,,overpass
