name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
TSTC,NL,IT & Software,https://www.tstc.nl,,"Plesmanstraat, 62, 3905KZ, Veenendaal",Veenendaal,,,overpass
Gladior,NL,IT & Software,https://www.gladior.com,+31 53 850 7090,"Langestraat, 43, 7511HB, Enschede",Enschede,,,overpass
White Bream,NL,IT & Software,,,"Laurens Jzn. Costerstraat, 13D, 3261LH, Oud-Beijerland",Oud-Beijerland,,,overpass
Nemesys ICT Groep B.V.,NL,IT & Software,,,"Aston Martinlaan, 2, 3261NB, Oud-Beijerland",Oud-Beijerland,,,overpass
AKSI Automatisering,NL,IT & Software,,,"Meerweg, 139, 9752XA, Haren Gn",Haren Gn,,,overpass
iO Campus Eindhoven,NL,IT & Software,https://www.iodigital.com/nl/over-ons/campussen/campus-eindhoven,+31 88 2013140,"Marconilaan, 16, 5621AA, Eindhoven",Eindhoven,,,overpass
Cosix Automatisering,NL,IT & Software,,,"Nicolaas Beetsstraat, 20, 7552HZ, Hengelo",Hengelo,,,overpass
AlienTrick,NL,IT & Software,https://www.alientrick.com,+31 74 762 0200,"Oosterveldsingel, 51, 7558PJ, Hengelo",Hengelo,,,overpass
Qware ICT,NL,IT & Software,https://www.qwareict.nl,+31 78 653 1820,"Maxwellstraat, 55, 3316GP, Dordrecht",Dordrecht,,,overpass
FP Coding Webdesign,NL,IT & Software,https://fpcoding.nl,+31 6 1565 0848,"Ernst Casimirstraat, 103, 3136BA, Vlaardingen",Vlaardingen,,,overpass
Unit4 Business Software B.V.,NL,IT & Software,https://www.unit4.com/nl,+31 74 245 5444,"Jan Tinbergenstraat, 172, 7559SP, Hengelo",Hengelo,,,overpass
INVINITIV,NL,IT & Software,https://invinitiv.com,+31 88 122 5544,"John Maynard Keynesstraat, 351, 7559SV, Hengelo",Hengelo,,,overpass
ISO Groep,NL,IT & Software,,+31 418 655 050,"Rijthoek, 15, 4175LM, Haaften",Haaften,,,overpass
CGI,NL,IT & Software,https://www.cginederland.nl,+31 88 564 0000,"George Hintzenweg, 89, 3068AX, Rotterdam",Rotterdam,,,overpass
Rowica Services,NL,IT & Software,,,"'s-Gravelandseweg, 258, 3125BK, Schiedam",Schiedam,,,overpass
Veul-IT,NL,IT & Software,https://veul.IT,,"Oude Rijksweg, 81, 1756EL, 't Zand",'t Zand,,,overpass
Opinity B.V.,NL,IT & Software,https://opinity.nl,+31 6 4670 2807,"Rietbaan, 8, 2908LP, Capelle aan den IJssel",Capelle aan den IJssel,,,overpass
Metaregistrar,NL,IT & Software,https://metaregistrar.com,,"Noothoven van Goorstraat, 11e, 2806RA, Gouda",Gouda,,,overpass
Proxy Services,NL,IT & Software,https://www.proxy.nl,+31 10 245 1800,"Delftweg, 128, 3043NB, Rotterdam",Rotterdam,,,overpass
MarkYourMedia,NL,IT & Software,,,"Twekkelerplein, 41, 7553LK, Hengelo",Hengelo,https://www.linkedin.com/company/markyourmedia/,,overpass
MyPoi World B.V.,NL,IT & Software,https://www.mypoiworld.com,+31 541 570 200,"F. Hazemeijerstraat, 800, 7555RJ, Hengelo",Hengelo,,,overpass
Stans-IT,NL,IT & Software,https://stans-it.nl,+31 411 700 230,"Parallelweg Noord, 90, 5281HJ, Boxtel",Boxtel,,,overpass
MDL Online,NL,IT & Software,https://mdlonline.nl,+31 229 711 370,"Achterom, 102, 1621KW, Hoorn",Hoorn,,,overpass
Encis ICT,NL,IT & Software,https://www.encis.nl,+31 229 210 072,"Grote Noord, 9, 1621KD, Hoorn",Hoorn,,,overpass
SAM Office,NL,IT & Software,https://www.samoffice.com,+31 77 398 2288,"Venrayseweg, 16, 5961AG, Horst",Horst,,,overpass
2makeITwork,NL,IT & Software,https://www.2makeitwork.nl,+31 10 484 4400,"Kratonkade, 25, 3024ES, Rotterdam",Rotterdam,,,overpass
Creative Creation,NL,IT & Software,,,"Lorentzweg, 10, 5482TP, Schijndel",Schijndel,,,overpass
Intero Integrity Services,NL,IT & Software,https://www.intero-integrity.com,,"Steenoven, 2b, 4196HG, Tricht",Tricht,,,overpass
GewoonWiFi,NL,IT & Software,https://gewoonwifi.nl,+31 6 49235793,"Leeuwerik, 10, 5492PE, Sint-Oedenrode",Sint-Oedenrode,,,overpass
Media & Zo,NL,IT & Software,https://mediaenzodordrecht.nl,,"Groenmarkt, 199, 3311BD, Dordrecht",Dordrecht,,,overpass
Sterc,NL,IT & Software,,+31 512 361 114,"Nije Jirden, 3, 9231KT, Surhuisterveen",Surhuisterveen,,,overpass
Maten ICT,NL,IT & Software,https://matenict.nl,+31 512 745 025,"Rooilijn, 3, 9231DZ, Surhuisterveen",Surhuisterveen,,,overpass
Heibel,NL,IT & Software,https://heibel.nl,+31 85 273 7954,"De Kolk, 8, 9231CW, Surhuisterveen",Surhuisterveen,,,overpass
Webspek,NL,IT & Software,https://www.webspek.nl,+31 6 83900514,"De Meerpaal, 13, 9851BG, Burum",Burum,,,overpass
Assai,NL,IT & Software,https://www.assai-software.com,,"Parallelweg Oost, 13a, 4103NC, Culemborg",Culemborg,,,overpass
Commpro,NL,IT & Software,https://www.commpro.nl,+31 184 654 127,"Nijverheidsweg, 6A, 3381LM, Giessenburg",Giessenburg,https://www.linkedin.com/company/commpro/,,overpass
Cotive,NL,IT & Software,https://cotive.net,+31 6 41061155,"Pannekoekendijk, 50, 7887EX, Erica",Erica,,,overpass
Centobytes Informatisering,NL,IT & Software,,,"Honingerdijk, 3B-01, 3063AH, Rotterdam",Rotterdam,,,overpass
Narmin,NL,IT & Software,https://narmin.com,,"Oostzeedijk, 234, 3063BP, Rotterdam",Rotterdam,,,overpass
ABN AMRO IT Services,NL,IT & Software,,,"Eleanor Rooseveltlaan, 1, 1183CC, Amstelveen",Amstelveen,,,overpass
Byte,NL,IT & Software,https://www.byte.nl,+31 20 521 6226,"Watertorenplein, 4A, 1051PA, Amsterdam",Amsterdam,,,overpass
Dynateq,NL,IT & Software,https://www.dynateq.nl,,"Wisseling, 3, 7701GR, Dedemsvaart",Dedemsvaart,,,overpass
CipherMail,NL,IT & Software,https://www.ciphermail.com,+31 20 290 0088,"Jacob van Lennepkade, 334R, 1053NJ, Amsterdam",Amsterdam,,,overpass
AVS Advocatenkantoor,NL,IT & Software,,,"Boschcour, 36, 6221JR, Maastricht",Maastricht,https://www.linkedin.com/company/avs-advocatenkantoor/,,overpass
Zwagerman IT,NL,IT & Software,https://zwagerman.it,,"Oosterweg, 6, 1619AC, Andijk",Andijk,https://www.linkedin.com/company/zwagerman/,,overpass
Lyfter,NL,IT & Software,https://lyfter.nl,,"Kleine Kerkstraat, 4a, 4651EV, Steenbergen",Steenbergen,,,overpass
Versio,NL,IT & Software,https://www.versio.nl,,"Edisonweg, 51d, 4382NV, Vlissingen",Vlissingen,,,overpass
Shadowstyle,NL,IT & Software,https://shadowstyle.nl,+31 6 47888436,"Aalsbergen, 20, 6942SE, Didam",Didam,,,overpass
IURO,NL,IT & Software,https://www.iuro.nl,+31 20 2228202,"Govert Flinckstraat, 57, 1072EC, Amsterdam",Amsterdam,,,overpass
3BM IT-Solutions B.V.,NL,IT & Software,https://www.3bm.nl,+31 165 595 030,"Mill Hillplein, 129, 4701BS, Roosendaal",Roosendaal,,,overpass
My.com BV,NL,IT & Software,,,"Barbara Strozzilaan, 201, 1083HN, Amsterdam",Amsterdam,,,overpass
Visio,NL,IT & Software,,,"Hyperonenweg, 6, 3542AG, Utrecht",Utrecht,,,overpass
Limpenshost,NL,IT & Software,https://limpenshost.com,,"Steinstraat, 50, 6241DP, Bunde",Bunde,,,overpass
ICT Bergen op Zoom,NL,IT & Software,https://ict.eu,+31 164 271 055,"Voltastraat, 4, 4622RP, Bergen op Zoom",Bergen op Zoom,,,overpass
Web2B1,NL,IT & Software,https://web2b1.com,+31 6 31526114,"Voorterstraat, 467, 6462SR, Kerkrade",Kerkrade,,,overpass
Previder,NL,IT & Software,https://previder.nl,+31 88 332 3333,"Lage Biezenweg, 3, 4131LV, Vianen",Vianen,,,overpass
Rubicon B.V.,NL,IT & Software,https://www.rubicon.nl,,"Lage Biezenweg, 5h, 4131LV, Vianen",Vianen,,,overpass
ProtinusIT,NL,IT & Software,https://protinus.nl,,"Waterveste, 1, 3992DB, Houten",Houten,,,overpass
Provided Managed Services,NL,IT & Software,https://provide.nl,+31 30 666 9600,"Amerikalaan, 55, 6199AE, Maastricht-Airport",Maastricht-Airport,,,overpass
Open Line Maastricht,NL,IT & Software,https://openline.nl,+31 88 500 6700,"Amerikalaan, 90, 6199AE, Maastricht-Airport",Maastricht-Airport,,,overpass
M.w.w.S. Internetdiensten,NL,IT & Software,https://mwws.nl,,"Corvus, 26, 5527ED, Hapert",Hapert,,,overpass
iO Campus Amsterdam,NL,IT & Software,https://www.iodigital.com/nl/over-ons/campussen/campus-amsterdam,+31 88 2013120,"Spaklerweg, 52, 1114AE, Amsterdam-Duivendrecht",Amsterdam-Duivendrecht,,,overpass
WeFact,NL,IT & Software,https://wefact.nl,+31 85 732 5700,"Markt, 50, 5521AN, Eersel",Eersel,,,overpass
Acadon,NL,IT & Software,https://www.acadon.net,+31 85 1303271,"Stökskesweg, 9, 5571TJ, Bergeijk",Bergeijk,,,overpass
tableaux,NL,IT & Software,https://tableaux.nl,+31 40 2265550,"Jan Deckersstraat, 29, 5591HN, Heeze",Heeze,,,overpass
ESET Nederland,NL,IT & Software,https://www.eset.com,+31 184 647 720,"Trapezium, 302, 3364DL, Sliedrecht",Sliedrecht,https://www.linkedin.com/company/eset-nederland/,,overpass
Webeasy B.V.,NL,IT & Software,https://www.webeasy.nl,+31 184 433 939,"Sportlaan, 53, 3364DK, Sliedrecht",Sliedrecht,,,overpass
De PC Makelaar,NL,IT & Software,https://depcmakelaar.nl/computerhulp-sliedrecht,,"Stationspark, 709, 3364DA, Sliedrecht",Sliedrecht,https://www.linkedin.com/company/de-pc-makelaar/,,overpass
BeeOne,NL,IT & Software,https://www.beeone.nl,,"Hofstraat, 4, 6161AR, Geleen",Geleen,,,overpass
Van der Molen Transport,NL,IT & Software,https://vdmolentransport.nl,,"Kalkoven, 7, 9351NP, Leek",Leek,,,overpass
Kinwell,NL,IT & Software,,,"De Hoogte, 1, 9351VN, Leek",Leek,,,overpass
De Website Winkel,NL,IT & Software,https://www.dewebsitewinkel.nl,+31620085446,"Scheiding, 59, 9865VB, Opende",Opende,,,overpass
Buijs ICT,NL,IT & Software,https://buijsict.nl,,"Witvrouwsberg, 43, 5508DX, Veldhoven",Veldhoven,,,overpass
Landstra & de Groot,NL,IT & Software,https://www.landstradegroot.nl,,"Wijkstraat, 69, 9901AH, Appingedam",Appingedam,,,overpass
Linfosys,NL,IT & Software,https://www.linfosys.nl,,"Tijvoortsebaan, 9, 5051HJ, Goirle",Goirle,,,overpass
Horizon-IT Solutions,NL,IT & Software,https://horizon-it.nl,+31 13 369 9314,"De Schoolmeesterpad, 9, 5051GS, Goirle",Goirle,,,overpass
Meant2b,NL,IT & Software,https://meant2b.nl,,"De Liesbosch, 14A, 3439LC, Nieuwegein",Nieuwegein,,,overpass
Facilities Management Activities,NL,IT & Software,https://fma.nl,,"De Liesbosch, 40, 3439LC, Nieuwegein",Nieuwegein,,,overpass
Argos Cyber Security Assessment,NL,IT & Software,https://soc-cmm.com,,"Vijfhuizenbaan, 8, 5133NH, Riel",Riel,,,overpass
Kenny-IT,NL,IT & Software,,,"Vijverlaan, 499, 2925VH, Krimpen aan den IJssel",Krimpen aan den IJssel,,,overpass
jWorks,NL,IT & Software,https://www.jworks.nl,+31 6 10109513,"Basilicumweg, 333, 1313EG, Almere",Almere,,,overpass
Titana Automatisering,NL,IT & Software,https://titana.nl,,"Waaigat, 14, 1317AK, Almere",Almere,,,overpass
Praesent Webdesign,NL,IT & Software,https://praesenthost.nl,,"Landsteinerhof, 1, 7908BA, Hoogeveen",Hoogeveen,,,overpass
Webba,NL,IT & Software,https://www.webba.nl,,"Industrieweg, 23, 7903AH, Hoogeveen",Hoogeveen,,,overpass
SupportXpert B.V.,NL,IT & Software,,,"Slotbos, 7, 1358EA, Almere",Almere,,,overpass
DataVisual,NL,IT & Software,https://datavisual.nl,+31 547 380777,"Rijssenseweg, 51a, 7468AB, Enter",Enter,,,overpass
Aces Direct,NL,IT & Software,https://www.acesdirect.nl,,"Rosa Castellanosstraat, 1, 5032MG, Tilburg",Tilburg,,,overpass
Perfection Automatiseringen & VeeMee & Go Lapland & WYT,NL,IT & Software,,,"Droogdokkeneiland, 14, 5026SR, Tilburg",Tilburg,,,overpass
CREON Control Room Solutions,NL,IT & Software,https://www.creon.eu,,"Jan Frederik Vlekkeweg, 2, 5026RJ, Tilburg",Tilburg,,,overpass
VeCoZo,NL,IT & Software,https://www.vecozo.nl,,"Dr. Anton Philipsweg, 35, 5026RK, Tilburg",Tilburg,https://www.linkedin.com/company/vecozo/,,overpass
Tranquility B.V.,NL,IT & Software,https://tranquility.nl,,"Schonenvaart, 12, 1335ST, Almere",Almere,,,overpass
Isatis Group,NL,IT & Software,https://www.isatis.nl,+31 24 329 7777,"Keizer Karelplein, 32, 6511NH, Nijmegen",Nijmegen,,,overpass
Cryptomaan,NL,IT & Software,,,"Bisschop Hamerstraat, 11, 6511NA, Nijmegen",Nijmegen,,,overpass
Hallo,NL,IT & Software,https://hallo.eu/locaties/locatie-tilburg,+31 13 578 43 00,"Kamerikstraat, 23, 5045TW, Tilburg",Tilburg,,,overpass
MaZet,NL,IT & Software,https://www.mazet.nl,+31 6 34244841,"Willemsweg, 82, 6531DN, Nijmegen",Nijmegen,,,overpass
Webkracht,NL,IT & Software,https://www.webkracht.nl,,"Spoorlaan, 334, 5038CC, Tilburg",Tilburg,,,overpass
HS Business,NL,IT & Software,,,"Molenveldstraat, 153, 6001HH, Weert",Weert,,,overpass
De Linie ICT,NL,IT & Software,https://www.delinie-ict.nl,+31 162 820 235,"Fresiastraat, 18, 4921HC, Made",Made,,,overpass
Jambo,NL,IT & Software,https://www.jambo-software.com/home.html,,"Roggeweg, 28A, 6534AJ, Nijmegen",Nijmegen,,,overpass
Spete.nl,NL,IT & Software,https://www.spete.nl,,"Roggeweg, 28B, 6534AJ, Nijmegen",Nijmegen,,,overpass
