name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
Corilla Srl,IT,IT & Software,https://www.corilla.it,+39 0583961862,"Via Lorenzo Nottolini, 130, 55100, Lucca",Lucca,https://www.linkedin.com/company/corilla/,,overpass
ER Informatica,IT,IT & Software,https://www.erinformatica.it,+39 0141 880004,"Corso Unione Sovietica 612, 612, 10135, Torino",Torino,,,overpass
inKnot Srls,IT,IT & Software,https://www.inknot.it,,"Via Benedetto Cairoli, 60, 80141, Napoli",Napoli,,,overpass
Made in Bit,IT,IT & Software,https://www.madeinbit.it,+39 055 896 9730,"Via Gattinella, 2, 50013, Campi Bisenzio",Campi Bisenzio,,,overpass
Made in App,IT,IT & Software,https://www.madeinapp.net,+39 338 967 4718,"Via Gattinella, 2, 50013, Campi Bisenzio",Campi Bisenzio,,,overpass
Sistemi Reggio Emilia,IT,IT & Software,https://www.sistemireggioemilia.it,,"Via Piero Montagnani Marelli, 18, 42122",,,,overpass
Ricoh,IT,IT & Software,,,,,,,overpass
Myntech s.r.l.,IT,IT & Software,https://www.myntech.it,+39 0892148956,"Via Generale Salvador Allende, 161b, 84131, Salerno",Salerno,,,overpass
Safety21 S.P.A.,IT,IT & Software,,,"Via Andegari, 18, 20121, Milano",Milano,,,overpass
PrivacyLab,IT,IT & Software,https://www.privacylab.it,+39 0522 215092,"Via del Fante, 45, 42124",,,,overpass
Sofos,IT,IT & Software,https://www.sofos.it,,"Via Mentana, 7, 40026, Imola",Imola,,,overpass
Siteam,IT,IT & Software,,,,,,,overpass
The Web Engine,IT,IT & Software,,,,,,,overpass
LogicLab,IT,IT & Software,,,"Via della Valle, 67, 20841, Carate Brianza",Carate Brianza,,,overpass
Brianza Sistemi Informatici,IT,IT & Software,,,"Via della Valle, 67, 20841, Carate Brianza",Carate Brianza,,,overpass
Massive Informatica,IT,IT & Software,,,"Via Copenhagen, 20831, Seregno",Seregno,,,overpass
Digital Queen,IT,IT & Software,https://www.digitalqueen.it,,"Via Longo, 72015, Fasano",Fasano,,,overpass
Collins IT Solutions,IT,IT & Software,https://www.collins-its.net,,"Via Giovanni Pezzotti, 4, 20141, Milano",Milano,,,overpass
Mario Calafiore Telecommunication,IT,IT & Software,,,,,,,overpass
Gruppo Sergros,IT,IT & Software,,,"Via della Valle, 46, 20841, Carate Brianza",Carate Brianza,,,overpass
Eniacom Srl,IT,IT & Software,https://www.eniacom.com,+390550351300,"Via dell'Olivuzzo, 154, 50143, Firenze",Firenze,https://www.linkedin.com/company/eniacom/,,overpass
Telebit Consulting S.r.l.,IT,IT & Software,https://www.telebitconsulting.it,+39 348 3851808,"Via Giuseppe Verdi, 4, 98066, Patti",Patti,,,overpass
Sis.Ter,IT,IT & Software,https://www.sis-ter.com,,"Via Emilia, 69, 40026, Imola",Imola,,,overpass
Software Workers,IT,IT & Software,https://swws.it,,"Via Marco Ulpio Traiano, 72, 20149, Milano",Milano,,,overpass
Open Fiber,IT,IT & Software,https://openfiber.it,,"Viale Certosa, 2, 20155, Milano",Milano,,,overpass
Global System,IT,IT & Software,,,,,https://www.linkedin.com/company/global-system/,,overpass
GeoSolutions S.A.S. Offices,IT,IT & Software,http://www.geo-solutions.it,+39 0584 962313,"Via di Montramito, 3, 55054, Massarosa",Massarosa,,,overpass
Ctr Service,IT,IT & Software,,,,,,,overpass
Pacem,IT,IT & Software,https://pacem.it,,"Strada Torrazza, 42, 43124, Corcagnano",Corcagnano,,,overpass
PC e stuti,IT,IT & Software,,,"Via 4 Novembre 1918, 20",,,,overpass
Niutrox,IT,IT & Software,https://www.niutrox.com,+39 3930194080,"Strada Valenza, 4L/Bis, 15033, Casale Monferrato",Casale Monferrato,,,overpass
Ing. Francesco Scorziero,IT,IT & Software,,,"Via Batan, 2, 35010, San Giorgio delle Pertiche",San Giorgio delle Pertiche,,,overpass
Gruppo FOS,IT,IT & Software,https://www.gruppofos.it,+39 010 8906000,"Via Enrico Melen, 77, 16152, Genova",Genova,,,overpass
Europa Computer,IT,IT & Software,https://www.eurotn.it,,"Via don Lorenzo Guetti, 36, 38121, Trento",Trento,,,overpass
HTS - Hi-Tech Services,IT,IT & Software,,,,,,,overpass
Office Computers Solution,IT,IT & Software,,,"Via Padre Giovanni Piamarta, 29, 25021, Bagnolo Mella",Bagnolo Mella,,,overpass
Centro Friuli,IT,IT & Software,,,,,,,overpass
FVG-IX – Friuli Venezia Giulia Internet eXchange,IT,IT & Software,https://www.inasset.it,,,,https://www.linkedin.com/company/inasset/,,overpass
Sistemi Cuneo,IT,IT & Software,,,,,,,overpass
Multiwire,IT,IT & Software,,,,,,,overpass
Devcode srl,IT,IT & Software,https://www.devcode.it,+390429602511,"Via Rovigo, 51, 35042, Este",Este,,,overpass
S. H. D.,IT,IT & Software,,,,,,,overpass
Tenenga,IT,IT & Software,,,"Via Salvatore Quasimodo, 40, 40013, Castel Maggiore",Castel Maggiore,,,overpass
Associazione Rousseau,IT,IT & Software,https://rousseau.movimento5stelle.it,,,,,,overpass
Adrias Online,IT,IT & Software,https://www.adriasonline.it,,"Viale Principe Amedeo, 11",,,,overpass
I3Lab,IT,IT & Software,https://i3lab.polimi.it,,"Via Camillo Golgi, 39, 20133, Milano",Milano,https://www.linkedin.com/company/i3lab/,,overpass
Softwarrando,IT,IT & Software,,,"Via Giuseppe Garibaldi, 50, 20055, Vimodrone",Vimodrone,,,overpass
Coin Store,IT,IT & Software,,,"Via del Torchio, 10, 20123, Milano",Milano,https://www.linkedin.com/company/coin-store/,,overpass
Opensoftware Srl,IT,IT & Software,,,"Via Galileo Galilei, 2, 30035, Mirano",Mirano,https://www.linkedin.com/company/opensoftware/,,overpass
ION Trading,IT,IT & Software,,,,,,,overpass
Ottozero,IT,IT & Software,,,,,,,overpass
Vemenia Data System,IT,IT & Software,,,,,,,overpass
Aesys,IT,IT & Software,https://www.aesystech.it,+39 0859117227,"Via Conte di Ruvo, 74, 65127, Pescara",Pescara,,,overpass
Spark Security,IT,IT & Software,,+39 0522 929850,"Via Antonio Gramsci, 86a, 42124",,,,overpass
ICT Anastasi,IT,IT & Software,,,"Via Roma, 13, 22040, Lurago d'Erba",Lurago d'Erba,,,overpass
Faunalia SRL,IT,IT & Software,,,"Via Elio Bernardi, 6/3, 40133, Bologna",Bologna,,,overpass
EPROM,IT,IT & Software,,,"Via Corsica, 82 rosso, Genova",Genova,,,overpass
Uniservices srl,IT,IT & Software,,,"Contrada Trinità, 64046, Montorio al Vomano",Montorio al Vomano,,,overpass
Inner Web S.r.l.,IT,IT & Software,https://www.innerweb.it,+39 0332 535895,"Via Dante Alighieri, 7, 21016, Luino",Luino,,,overpass
Italy Adsl,IT,IT & Software,https://www.italyadsl.it,+39 0931 1840559,,,,,overpass
Endo7 GmbH,IT,IT & Software,https://www.endo7.com,+39 0471 301510,"Via San Quirino - Quireiner Straße, 40, 39100, Bolzano - Bozen",Bolzano - Bozen,,,overpass
Contradata,IT,IT & Software,,,"Via Solferino, 12, 20900, Monza",Monza,,,overpass
Modi - Società di Consulenza e formazione Qualità Ambiente Sicurezza Privacy,IT,IT & Software,https://www.modiq.it,,"Via Lavezzari, 2, 30038, Spinea",Spinea,,,overpass
Goccia Di Carnia Spa,IT,IT & Software,https://www.gocciadicarnia.it,+390415460890,"Via Mantegna, 14, 30038, Spinea",Spinea,,,overpass
Hexation,IT,IT & Software,https://www.hexation.com,,"Via Giuseppe Rolli, 8b, 40129, Bologna",Bologna,,,overpass
Turcotronics,IT,IT & Software,https://www.turcotronics.it,+39 3484504760,,,,,overpass
Parentesikuadra Srl,IT,IT & Software,,,"Strada Valenza, 4l, 15033, Casale Monferrato",Casale Monferrato,,,overpass
Cobryx s.r.l.,IT,IT & Software,https://www.cobryx.com,+39 371 3610720,"Viale Armando Diaz, 29, 09125, Cagliari",Cagliari,,,overpass
Arte nel Web,IT,IT & Software,http://www.artenelweb.net,,"Vicolo da Carrara, 4, 45026, Lendinara",Lendinara,,,overpass
MaintSoft,IT,IT & Software,https://maintsoft.it,+390289919706,"Via Terraggio, 21, 20123, Milano",Milano,,,overpass
Reply,IT,IT & Software,https://www.reply.it,+39 045 878 1804,"Via dell'Esperanto, 20, 37135, Verona",Verona,,,overpass
Zattara S.R.L.,IT,IT & Software,https://www.zattara.org,+39 0445 1920724,"Via Abruzzi, 1b, Schio",Schio,,,overpass
I-node Consulenza Informatica,IT,IT & Software,,,"Via Laurentina, 86, 00142",,,,overpass
Tritatasti S.N.C.,IT,IT & Software,https://tritatasti.it,,"Via Borgo Canale, 44, 24129, Bergamo",Bergamo,,,overpass
Connessioni,IT,IT & Software,,,"Viale della Pineta, 19, 65129, Pescara",Pescara,,,overpass
Dedagroup,IT,IT & Software,https://www.deda.group,,"Via Roma, 108, 20051, Cassina de' Pecchi",Cassina de' Pecchi,,,overpass
SUZOHAPP,IT,IT & Software,https://eu.suzohapp.com,,"Via Roma, 108, 20051, Cassina de' Pecchi",Cassina de' Pecchi,,,overpass
