name,country,industry,website,phone,address,city,linkedin_url,google_maps_url,source
Makelaardij Stek,NL,Real Estate,https://www.makelaardijstek.nl,+31 30 207 2667,"Pauwstraat, 30, 3512TG, Utrecht",Utrecht,,,overpass
Röttgering Makelaars,NL,Real Estate,https://www.rottgering.nl/nl/contact,+31 70 3245566,"Breitnerlaan, 285, 2596HA, 's-Gravenhage",'s-Gravenhage,,,overpass
De Ruyters Makelaardij,NL,Real Estate,https://www.deruyters.nl,,"Laan van Nieuw-Oost-Indië, 22, 2593BT, 's-Gravenhage",'s-Gravenhage,,,overpass
ARE Makelaars,NL,Real Estate,https://www.are.nl,,"De Eerensplein, 8, 2593NA, 's-Gravenhage",'s-Gravenhage,https://www.linkedin.com/company/are/,,overpass
Van Engelen Makelaars,NL,Real Estate,,,"Nieuwe Gracht, 102, 2011NL, Haarlem",Haarlem,,,overpass
JSR,NL,Real Estate,https://www.jrsmakelaars.nl,+31 23 531 9540,"Kruisweg, 70, 2011LG, Haarlem",Haarlem,,,overpass
Mooijekind-Vleut-Makelaars,NL,Real Estate,,,"Kinderhuissingel, 2A, 2013AS, Haarlem",Haarlem,,,overpass
PUUR* makelaars,NL,Real Estate,https://puurmakelaars.nl/vestigingen/haarlem,,"Zijlweg, 36, 2013DJ, Haarlem",Haarlem,,,overpass
Bos Makelaardij,NL,Real Estate,https://www.bosmakelaardijbunschoten.nl,,"Visserssteeg, 26, 3752BZ, Bunschoten-Spakenburg",Bunschoten-Spakenburg,,,overpass
Wouter Makelaardij,NL,Real Estate,https://www.woutermakelaardij.nl,+31 23 5474645,"Van Oosten de Bruijnstraat, 175, 2014VR, Haarlem",Haarlem,,,overpass
RE/MAX,NL,Real Estate,https://www.makelaars-in-haaglanden.nl,,"Damlaan, 47, 2265AM, Leidschendam",Leidschendam,,,overpass
Van Lieshout Kruize Makelaars,NL,Real Estate,https://www.vlkmakelaars.nl,,"Johann Sebastian Bachlaan, 169, 2264WD, Leidschendam",Leidschendam,,,overpass
B2 Makelaars & Taxateurs,NL,Real Estate,,,"Kleine Houtweg, 109, 2012CE, Haarlem",Haarlem,,,overpass
Fastgoed,NL,Real Estate,https://fastgoed.pro,,"Koekoeklaan, 5, 2261EX, Leidschendam",Leidschendam,,,overpass
De Huizenbemiddelaar Haaglanden,NL,Real Estate,,+31 70 390 2011,"Hendrik Ravesteijnplein, 60, 2282GW, Rijswijk",Rijswijk,,,overpass
BaytiBayti,NL,Real Estate,https://baytibayti.ma,,"Visseringlaan, 20b, 2288ER, Rijswijk",Rijswijk,,,overpass
MOZA,NL,Real Estate,https://moza.nl,+31 38 4479955,"Stationsweg, 7, 8191AG, Wapenveld",Wapenveld,,,overpass
Han,NL,Real Estate,https://hanmakelaardij.nl,,"Laan van Middenburg, 16, 2275CC, Voorburg",Voorburg,,,overpass
Kroon van Diest makelaars,NL,Real Estate,https://www.kroonvandiest.nl,,"Van Ostadestraat, 12, 2023XA, Haarlem",Haarlem,,,overpass
Huizenstede Makelaars,NL,Real Estate,https://huizenstede.nl,+31 23 526 40 60,"Schotersingel, 155, 2023AD, Haarlem",Haarlem,https://www.linkedin.com/company/huizenstede-makelaars/,,overpass
Cirkel Makelaars,NL,Real Estate,https://www.cirkelmakelaars.nl,,"Kleverparkweg, 6-ZW, 2023CE, Haarlem",Haarlem,,,overpass
VK Makelaars & Taxateurs,NL,Real Estate,https://vkmakelaars.nl,+31 23 2052296,"Santpoorterstraat, 62, 2023DD, Haarlem",Haarlem,https://www.linkedin.com/company/vkmakelaars/,,overpass
Hugtenburg & De Vries,NL,Real Estate,https://www.wateenleukhuis.nl,,"Generaal Cronjéstraat, 66, 2021JK, Haarlem",Haarlem,,,overpass
Casa Haarlem,NL,Real Estate,,+31 23 533 1724,"Schoterweg, 9, 2021HZ, Haarlem",Haarlem,,,overpass
Van Waalwijk Van Doorn,NL,Real Estate,https://www.wado.nl/makelaarhaarlem,,"Rijksstraatweg, 55, 2024DA, Haarlem",Haarlem,https://www.linkedin.com/company/wado/,,overpass
Schouwenhaghe Makelaarsgroep B.V.,NL,Real Estate,https://www.schouwenhaghe.com,,"Langstraat, 107, 2242KL, Wassenaar",Wassenaar,,,overpass
Gravestate Makelaardij,NL,Real Estate,https://www.gravestate.com,,"Van Hogendorpstraat, 133, 2242PE, Wassenaar",Wassenaar,,,overpass
Remmerswaal Makelaardij,NL,Real Estate,https://www.mremmerswaal.nl,,"Kerkstraat, 14, 2242HG, Wassenaar",Wassenaar,,,overpass
Welp Makelaardij B.V.,NL,Real Estate,https://www.welpmakelaardij.nl,,"Van Hogendorpstraat, 16D, 2242KZ, Wassenaar",Wassenaar,,,overpass
Buise van Soest Makelaars,NL,Real Estate,https://buisevansoest.nl,,"Molenplein, 1A, 2242HV, Wassenaar",Wassenaar,,,overpass
Peek & Pompe,NL,Real Estate,https://peekenpompe.nl,,"Croeselaan, 249, 3521BR, Utrecht",Utrecht,,,overpass
Puur,NL,Real Estate,https://puurmakelaars.nl/vestigingen/haarlem-noord,,"Jan Gijzenkade, 181, 2025MA, Haarlem",Haarlem,,,overpass
Van Baal Makelaardij,NL,Real Estate,,,"Westerdorpsstraat, 33, 3871AT, Hoevelaken",Hoevelaken,,,overpass
Rijnland Makelaars,NL,Real Estate,,,"Schoolstraat, 102, 2251BK, Voorschoten",Voorschoten,,,overpass
Spitman Makelaar Arnhem,NL,Real Estate,https://spitmanmakelaars.nl,+31 26 445 2500,"Sonsbeekweg, 12, 6814BA, Arnhem",Arnhem,,,overpass
88 Makelaars,NL,Real Estate,https://88makelaars.nl,,"Gedempte Burgwal, 40, 2512BV, 's-Gravenhage",'s-Gravenhage,,,overpass
PUUR Makelaars,NL,Real Estate,https://puurmakelaars.nl/vestigingen/bloemendaal,,"Bloemendaalseweg, 123b, 2061CH, Bloemendaal",Bloemendaal,,,overpass
Borgdorff,NL,Real Estate,,,"Grote Halstraat, 12, 2513AX, 's-Gravenhage",'s-Gravenhage,,,overpass
Korporaal & Bertels,NL,Real Estate,,,"Mauritskade, 61, 2514HG, 's-Gravenhage",'s-Gravenhage,,,overpass
Koch Real Estate,NL,Real Estate,,,"Mauritskade, 73, 2514HH, 's-Gravenhage",'s-Gravenhage,,,overpass
Easy Room,NL,Real Estate,,,"Nieuwezijds Voorburgwal, 153, 1012RK, Amsterdam",Amsterdam,,,overpass
Albayrak,NL,Real Estate,,,"Prinsegracht, 93, 2512EZ, 's-Gravenhage",'s-Gravenhage,,,overpass
Willemsen,NL,Real Estate,,,"Jansplaats, 29, 6811GB, Arnhem",Arnhem,,,overpass
Haagsche Wooncentrale,NL,Real Estate,,,"Spui, 252, 2511BZ, 's-Gravenhage",'s-Gravenhage,,,overpass
Huren in Den Haag,NL,Real Estate,,,"Weteringkade, 3A, 2515AK, 's-Gravenhage",'s-Gravenhage,,,overpass
Makelaarshuys Kuyk van Oldeniel,NL,Real Estate,,,"Velperweg, 166, 6824MD, Arnhem",Arnhem,,,overpass
Yuvam Makelaardij,NL,Real Estate,,,"Kaapstraat, 24, 2572HJ, 's-Gravenhage",'s-Gravenhage,,,overpass
Zeker Makelaars,NL,Real Estate,,,"Herman Costerstraat, 363, 2571PM, 's-Gravenhage",'s-Gravenhage,,,overpass
Woon in Nederland,NL,Real Estate,,,"Herman Costerstraat, 399, 2571PP, 's-Gravenhage",'s-Gravenhage,,,overpass
AC Real Estate,NL,Real Estate,,,"Schalk Burgerstraat, 400, 2572TK, 's-Gravenhage",'s-Gravenhage,,,overpass
Joma,NL,Real Estate,,,"Lau Mazirellaan, 474, 2525WV, 's-Gravenhage",'s-Gravenhage,,,overpass
Lek en Waard Wonen,NL,Real Estate,https://www.lwwonen.info,+31 184 688 181,"Dorpslaan, 50, 2957XG, Nieuw-Lekkerland",Nieuw-Lekkerland,,,overpass
KB Makelaardij,NL,Real Estate,,,"Kempstraat, 211, 2572GD, 's-Gravenhage",'s-Gravenhage,,,overpass
Meesterschap Lachman,NL,Real Estate,,,"Zuiderparklaan, 108, 2574HP, 's-Gravenhage",'s-Gravenhage,,,overpass
Willemszhoff Vastgoed,NL,Real Estate,,,"Apeldoornselaan, 126, 2573LR, 's-Gravenhage",'s-Gravenhage,,,overpass
Floriande Makelaars,NL,Real Estate,,,"Genderenplein, 8, 2134DP, Hoofddorp",Hoofddorp,,,overpass
PCW Housing,NL,Real Estate,https://www.pcwhousing.nl,+31 20 7822030,"Keizersgracht, 520-H, 1017EK, Amsterdam",Amsterdam,https://www.linkedin.com/company/pcw-housing/,,overpass
B&F Makelaar 2.0,NL,Real Estate,,,"Tasmanstraat, 126, 2518VR, 's-Gravenhage",'s-Gravenhage,,,overpass
Real Estate Partners,NL,Real Estate,,,"Laan van Meerdervoort, 12B, 2517AJ, 's-Gravenhage",'s-Gravenhage,,,overpass
Rent Valley,NL,Real Estate,,,"Vondelstraat, 184, 2513GA, 's-Gravenhage",'s-Gravenhage,,,overpass
Avenir Vastgoed,NL,Real Estate,,,"Laan van Meerdervoort, 24, 2517AK, 's-Gravenhage",'s-Gravenhage,,,overpass
Remax City Makelaardij,NL,Real Estate,,,"Zoutmanstraat, 28A, 2518GR, 's-Gravenhage",'s-Gravenhage,,,overpass
E Janson Makelaardij,NL,Real Estate,,,"Prins Hendrikplein, 3B, 2518JA, 's-Gravenhage",'s-Gravenhage,,,overpass
Tettero & Wetters,NL,Real Estate,,,"Zeestraat, 40, 2518AB, 's-Gravenhage",'s-Gravenhage,,,overpass
Anna's Makelaardij,NL,Real Estate,,,"Anna Paulownastraat, 44A, 2518BE, 's-Gravenhage",'s-Gravenhage,,,overpass
Vesting Vastgoed,NL,Real Estate,,,"Veenkade, 49, 2513EH, 's-Gravenhage",'s-Gravenhage,,,overpass
The Hague Real Estate Agents,NL,Real Estate,,,"Anna Paulownastraat, 73, 2518BC, 's-Gravenhage",'s-Gravenhage,,,overpass
JJB Vastgoed,NL,Real Estate,,,"Anna Paulownastraat, 83, 2518BC, 's-Gravenhage",'s-Gravenhage,,,overpass
HFH,NL,Real Estate,,,"Javastraat, 11, 2585AB, 's-Gravenhage",'s-Gravenhage,,,overpass
NassauHuis,NL,Real Estate,,,"Nassaulaan, 19, 2514JT, 's-Gravenhage",'s-Gravenhage,,,overpass
Mevrouw de Aankoopmakelaar,NL,Real Estate,,,"Javastraat, 271A, 2585AL, 's-Gravenhage",'s-Gravenhage,,,overpass
RM Wonen,NL,Real Estate,,,"Javastraat, 293, 2585AL, 's-Gravenhage",'s-Gravenhage,,,overpass
Oosterhof Makelaars,NL,Real Estate,,,"Koninginnegracht, 34, 2514AC, 's-Gravenhage",'s-Gravenhage,,,overpass
De Vries Robbé,NL,Real Estate,,,"Javastraat, 47, 2585AE, 's-Gravenhage",'s-Gravenhage,,,overpass
Steinmetz De Kort,NL,Real Estate,,,"Javastraat, 55, 2585AE, 's-Gravenhage",'s-Gravenhage,,,overpass
HVM Vastgoed,NL,Real Estate,https://www.hvmvastgoed.nl,,"Frederikstraat, 82, 2514LM, 's-Gravenhage",'s-Gravenhage,,,overpass
NL Wonen,NL,Real Estate,,,"Pettelaarseweg, 198, 5216BW, 's-Hertogenbosch",'s-Hertogenbosch,,,overpass
Roscam Makelaar,NL,Real Estate,,,"Hinthamereinde, 88, 5211PR, 's-Hertogenbosch",'s-Hertogenbosch,,,overpass
Haaglandia Vastgoed Beheer,NL,Real Estate,,,"Weimarstraat, 348, 2562HV, 's-Gravenhage",'s-Gravenhage,,,overpass
Veluwe Chalet Makelaars,NL,Real Estate,https://www.veluwechalets.nl,,"Koningsweg, 8, 3886KD, Garderen",Garderen,,,overpass
Basis Bedrijfshuisvesting,NL,Real Estate,https://basis.nl,,"Vrijheidslaan, 35, 2321JR, Leiden",Leiden,,,overpass
Olsthoorn Makelaars,NL,Real Estate,https://www.olsthoornmakelaars.nl,,"Appelstraat, 201, 2564EE, 's-Gravenhage",'s-Gravenhage,,,overpass
Lex Van Leeuwen Makelaars,NL,Real Estate,,,"Vlierboomstraat, 670, 2564JR, 's-Gravenhage",'s-Gravenhage,,,overpass
Heikens-de Kort makelaardij,NL,Real Estate,https://www.hdkmakelaardij.nl,+31 161 233 647,"Pastoor Doensstraat, 1B, 4854CP, Bavel",Bavel,,,overpass
Van de Wiel Makelaardij,NL,Real Estate,https://www.vandewielmakelaardij.nl,+31 76 541 2976,"Groenstraat, 13, 4841BA, Prinsenbeek",Prinsenbeek,,,overpass
Hoksbergen,NL,Real Estate,https://hoksbergen.nl,,"Oudestraat, 172, 8261CW, Kampen",Kampen,,,overpass
Deltawonen,NL,Real Estate,https://www.deltawonen.nl,,"Oudestraat, 216D, 8261CA, Kampen",Kampen,,,overpass
Jip,NL,Real Estate,https://jipmakelaars.nl/vestigingen/jip-in-Kampen,,"Oudestraat, 219, 8261CM, Kampen",Kampen,,,overpass
Mevrouw Vastgoed,NL,Real Estate,https://www.mevrouwvastgoed.nl,,"Oudestraat, 222, 8261CA, Kampen",Kampen,,,overpass
VSO Makelaars,NL,Real Estate,https://www.vsomakelaars.nl/42-4254/makelaar-kampen,,"IJsselkade, 47, 8261AE, Kampen",Kampen,,,overpass
Haag Wonen,NL,Real Estate,,,"Oude Haagweg, 465, 2552GD, 's-Gravenhage",'s-Gravenhage,,,overpass
Woonconcept,NL,Real Estate,,,"Blankenstein, 560, 7943PA, Meppel",Meppel,,,overpass
Van Ditshuizen,NL,Real Estate,https://www.vanditshuizen.nl,,"Prinsengracht, 22, 7941KD, Meppel",Meppel,,,overpass
Hup & Fidom,NL,Real Estate,https://hupenfidommakelaarsmeppel.nl,,"Kruisstraat, 30, 7941AN, Meppel",Meppel,,,overpass
Boelens Jorritsma Meppel,NL,Real Estate,,,"de Putstoel, 4, 7941BX, Meppel",Meppel,,,overpass
Roozeboom,NL,Real Estate,https://roozeboommakelaardij.nl,,"Prinsenplein, 5, 7941KV, Meppel",Meppel,,,overpass
Keijser & Drieman,NL,Real Estate,https://www.kdmakelaars.nl/hoofddorp,,"Concourslaan, 1, 2132DH, Hoofddorp",Hoofddorp,,,overpass
ERA Hoofddorp,NL,Real Estate,https://erahoofddorp.nl,,"Marktplein, 29, 2132DA, Hoofddorp",Hoofddorp,,,overpass
Bouka Makelaars,NL,Real Estate,,,"Beresteinlaan, 243, 2542JG, 's-Gravenhage",'s-Gravenhage,https://www.linkedin.com/company/bouka-makelaars/,,overpass
DTZ Zadelhoff,NL,Real Estate,https://www.dtz.nl,,"Scorpius, 114, 2132LR, Hoofddorp",Hoofddorp,,,overpass
Schenk Makelaars,NL,Real Estate,,,"Wegalaan, 14, 2132JC, Hoofddorp",Hoofddorp,,,overpass
Makelaarshuijs Eikelenboom,NL,Real Estate,,,"Kruisweg, 1023, 2131CR, Hoofddorp",Hoofddorp,https://www.linkedin.com/company/makelaarshuijs-eikelenboom/,,overpass
Hoekstra en van Eck,NL,Real Estate,,,"Kruisweg, 941, 2132CD, Hoofddorp",Hoofddorp,,,overpass
Koophuis makelaars Nieuw-Vennep,NL,Real Estate,https://www.koophuis.nl/vestigingen/9/Koophuis-makelaars-Nieuw-Vennep,+31 252 681 825,"Schoolstraat, 12, 2151AA, Nieuw-Vennep",Nieuw-Vennep,,,overpass
Heemborgh Makelaars Nieuw-Vennep,NL,Real Estate,https://www.heemborgh.nl,+31 252 629 090,"Hoofdweg, 1334A, 2153LT, Nieuw-Vennep",Nieuw-Vennep,,,overpass
